id,letter_id,sentence,letter_sentence_index
7251,307,"Og Mor har du lyst til at sende os en stor pakke, så går det udmærket over ""Paket Depot Elbing"", det tager kun 9-12 dage.",24
7252,307,Har I ikke et par brune eller sorte Sko til mig til at gå i ?,25
7253,308,Kære Forældre!,0
7254,308,"Tak for brevet i dag, og for pakken med Keks, og igår for Børsten.",1
7255,308,Jeg har det rigtig godt er sund og rask.,2
7256,308,"Vi har lige drukken Aftenkaffe, og går nu snart til ro.",3
7257,308,"Det er så kønt ude i aften, Solen er lige gået ned, og Fuglene synger ovre i Skoven, så man kan ikke godt holde sig inden Døre.",4
7258,308,"I skrev at Thomas også var borte, jeg kan ikke forstå ham.",5
7259,308,"Sandt nok det er jo ikke så let at tænke på for første gang, at man nu skal ud i sådan et Liv, hvor man ingen mening har om, og hvor man ikke kan regne med noget bestemt.",6
7260,308,"Men han skal da også tænke en lille smule på, hvad der kan komme bagefter, og som Thomas, hvorfor er han så ikke forsvunden, inden han skyldes for Faneflugt, inden han kom i Trøjen, nu har han gjort uddannelsen med, og I kan tro det har ikke været helt let for ham, som ikke har været meget hjemme fra, så nu gik han også nok det andet igennem.",7
7261,308,"Men nu det er jo ens fri Vilje, og om det er det rette at følge den, må tiden jo vise.",8
7262,308,"Og en lille smule må han da også tænke på hans Ejendom, og på hans Far og Mor, men nej, de synes det er kun den vej der kan hjælpe dem.",9
7263,308,"Vi er bleven bevaret hidindtil, og Gud hjælper os nok videre.   slutning mangler",10
7264,309,Min lille Kæreste!,0
7265,309,Tak for dine to Breve ligesom du skrev til mig.,1
7266,309,Nå du mener jeg er bleven mere flittig til at skrive.,2
7267,309,"Ja det kan gærne være, når jeg har sådan noget godt papier, og så jeg har tid, så skriver jeg også en gang tiere.",3
7268,309,"Jeg har igen i dag været på en lille Tur, i Novo Aleksandrov, og det var en herlig tur.",4
7269,309,"Solen brændte næsten, og så køre hele tiden gennem Skoven, det var så kønt, og ved du hvad jeg sad og tænkte på, på den gang jeg var til Grundlovsfest i Skibelund, og jeg ikke kunde finde dig; men måtte have Uffe til hjælp, og på dagen efter, da jeg kom fra P. Varming, og du kom fra Skibelund, jeg kunde se dig langt før jeg nåede dig, og kan endnu se dig, i en hvid Bluse og en blå Skørt.",5
7270,309,"Ja lille Ven, du må også nok glæde dig til at jeg må komme hjem til dig engang igen i Sommer.",6
7271,309,"Og jeg glæder mig også til at tage en lille spadseretur, med en nej ikke en, men med min lille kæreste, i hvid Kjole.",7
7272,309,Jo du kunde godt have taget din hvide Kjole på til Barselgilde.,8
7273,309,"Og du skal også være Fadder inde hos Ole Jensen, det må du rigtig være duelig til, eftersom de bruger dig til det over alt.",9
7274,309,"Ja det er ikke så let for Maren,",10
7275,309,"Ole han ligger vel i Skyttegraven; men der er jo ikke noget at gøre, der er jo så mange der må.",11
7276,309,"Men kanske blir det dog også snart til Alvor, her taler de ikke om andet i denne tid, som om Fred.",12
7277,309,"Og jeg tror også, at der er noget i Luften, der blir udtaget kapitulerende Mandskaber af alle Reg. som kommer til Tyskland, og som får en ekstra Kursus, og som blir derfor den kommende Fredsheer, og der er meget mere, så nu kunde det dog være, at de har fået nok alle sammen.",13
7278,309,Majoren har sagt til et Komp.,14
7279,309,i forgårs.,15
7280,309,Ja kanske,16
7281,309,"har vi om to Måneder fred, og som et Lyn er det nu gået gennem hele Reg. og hver aften de nu marcherer her forbi, så synger de.",17
7282,309,"Madsen var nu lige herovre, og han fortalte, at hans Kassemester havde tilbudt ham orlov; men han vidste snart ikke, om han vilde på orlov, for når han kom på orlov, forlovede han sig blot.",18
7283,309,"Nej det har jeg ikke hørt, at Hans Hansens kæreste fra Ullerup er død, du fortalte mig jo, at han var forlovet, men med hvem kan jeg ikke huske.",19
7284,309,"Jeg kan snart ikke tænke mig, når jeg tænker derpå, hvorledes jeg kunde tage det, når jeg havde fået budet.",20
7285,309,"Så synes jeg alt vor borte, nu går man her og har det så godt og er glad efter forholdene, og skulde der så komme sådan et bud.",21
7286,309,Nej Trine vi har virkelig meget at takke for.,22
7287,309,"Ja nu ikke mere i aften, slutter med med mange kærlige Hilsener fra din egen  Peter.",23
7288,309,"Du hilser vel dem derhjemme på Ravnhold af og til, jeg kan da ikke skrive det hver gang, vel, det er da for bøvle, synes du ikke - -  Ja sådan en kæreste har du.",24
7289,309,-,25
7290,309,-,26
7291,310,Kære Forældre!,0
7292,310,"Tak for Eders Brev idag, og for pakken med Kagen.",1
7293,310,"Den skal opbevares til imorgen, da har vor lille Kammerat Fødselsdag.",2
7294,310,"I kan vel ikke forstå, at vi kalder ham den lille; men han er nu kun 1,45 m. og er så lille og spinklig.",3
7295,310,"Jo vi har endda Læge, så galt en Stabslæge, og han er også rigtig god ved ham; men I kan nok forstå, når han engang har så god en plads vil han nødig af med den.",4
7296,310,"I dag har jeg igen været på tur, jeg var i Aleksandrov og er nu lige kommen hjem.",5
7297,310,"Vi havde et herligt vejr, nå varmt var det at sidde på Vognen; men dog en hel køn tur gennem Skoven.",6
7298,310,"Og i Aleksandrov var der en Fest i dag, der var stor Kirkegang, og Hofpredikant Dryander fra Berlin var der.",7
7299,310,"Vi har dog haft hans Søn som Landråd, ikke ?",8
7300,310,"Så var vi i Soldaterhjemmet, og der traf jeg en gammel bekendt fra sidste Sommer i Braunsberg.",9
7301,310,"Han hedder Lankars, jeg ved ikke om I kan huske hans Navn.",10
7302,310,"Han er nu afkommanderet som Vagthavende i en lille By, men derfra kunde han ingen orlov få, og han spurgte mig, om han skulde gå til Komp.",11
7303,310,"igen, så kunde han jo nok få det.",12
7304,310,Jeg mente det var bedst at lade orloven være og så beholde hans plads der.,13
7305,310,I spurgte om jeg tænkte at komme hjem i Sommer.,14
7306,310,"Ja som jeg skrev i Vinter, når det blir ved at gå som nu, at orloven ikke blir indstillet, og at der ellers ikke sker noget, så kommer jeg også nok på raden, men de regner alle med Fred i Juli-August, ja I siger vel også, nå nu finder de også på nykker.",15
7307,310,"Men der er noget i Luften, og alt tyder på det.",16
7308,310,"Der blir Freds-mandskaber afsendt til Tyskland, som skal være Underofficerer og lign. og som skal uddannes for Fredsheeren, og meget andet.",17
7309,310,Så engang må det dog komme.,18
7310,310,"Hør Far må jeg købe mig et par ny Støvler, mine Russere er også bleven kede af Krigen og nu ved at forsage.",19
7311,310,"Konov har købt sig et par, og de er helt udmærket; men vi kan snart ikke få noget, de Militærstøvler vi får, de dur slet ikke mere, man får sådanne dårlige Fødder deri, og os som må løbe så meget, og oft tre - fire dage ikke få dem af er det ikke så let, nu er man vant til de bløde russiske, og Konov sine er noget lign. men de koster 28 Mark; men jeg tænker nok jeg må, ikke ?",20
7312,310,"Ja ellers ikke mere idag, slutter med mange kærlige Hilsener fra Eders Peter.",21
7313,310,NB.,22
7314,310,"Batterier behøver I ikke at sende, da jeg har købt, da jeg var i Ponovitz.",23
7315,310,Og tændstikker heller ikke.,24
7316,310,God rolig Nat.,25
7317,311,Kære Forældre!,0
7318,311,Tak for Eders Brev idag.,1
7319,311,"Ja jeg har det rigtig godt, vi er sunde og raske.",2
7320,311,"Jeg er ikke på Tur endnu, men i de nærmeste dage.",3
7321,311,"Nej vi har ro her, og med II     er der ikke noget at mærke til her.",4
7322,311,"Vore Flyvere flyver hver dag i den retning, og der er ingen ting meldt her; men Russerne har ved vort III Batl.",5
7323,311,"hængt en Plakat ud, at de måtte ikke skyde, da der var udsigt til Fred, men det er jo ikke så let at lade være.",6
7324,311,"Aa ja jeg kan helt godt med Majoren, og han har også en hel god tro til mig, man skal jo blot forstå at skyde tingen.",7
7325,311,- Vor Major tager på orlov igen fra 2. Juli til 3. August.,8
7326,311,"Ja det går rask væk med orloven her, en flok går, og en kommer tilbage; men det tager jo også en tid, inden en 5000 mand igennem.",9
7327,311,"Jeg tænker vi kommer på rad hen i Juli også;  men ikke noget bestemt, da der jo kan ske forandringer til den tid.",10
7328,311,"Jeg havde også brev fra Uffe idag, de er jo kommen et andet sted hen; men han er jo også helt godt tilfreds der, de er jo ellers vant til at blive, hvor de kommer, og ikke de flyvende Reg. som vi, nu må vi jo heller ikke klage, vi er jo også længe her og vænter at blive her til Freden kommer, som vi snart vænter.",11
7329,311,"-  Trine skrev, at hun havde været ovre hos Nis Rahr, og at Asmus nu vist snart blev helt fri.",12
7330,311,"Ja man ved aldrig, hvorledes det kan gå, den gang mente han, at han kun var let såret, og nu blev det til et hård Slag.",13
7331,311,"Konov er to gange såret, og mange er 4 - 5 og er endnu ude, så det er ikke let at dømme.",14
7332,311,Jeg har ikke rigtig noget at skrive om i aften og vil slutte med mange kærlige Hilsener fra Eders Peter.,15
7333,311,"Vil I sende mig en Flaske ""Birkenwasser"" engang.",16
7334,311,Og hvorledes er det med Fodbolden.,17
7335,312,Min Trine!,0
7336,312,"Tak for dit Brev idag, ja jeg vil nok tro du er søvnig sådan en lille Pige som dig, og tænk ingen Middagssøvn, det er også rent for galt.",1
7337,312,"Nå ja nu må du ikke tro jeg vil drille dig, nej langt fra, eller tror du ?",2
7338,312,"Jeg har det ellers rigtig godt, og har idag gjort mig færdig til at rejse imorgen igen efter Øl, så blir jeg igen borte i 4 dage og får ingen Breve fra min lille Pige; men nu - når jeg så kommer hjem er der en hel Bunke, og så læser jeg dem efter datoen, og det er morsomt med så mange.",3
7339,312,"Du skrev, at der gik mange Værdier tabt under Krigen, ja mener du i økonomisk henseende, så tror jeg ikke I derhjemme kan have så meget forestilling derom.",4
7340,312,Hvad der går er helt over det store.,5
7341,312,"Her blir der snakket, som om det kun var natyrlig, det skal til, og det kommer og det går lige så snart igen.",6
7342,312,"Hvad sådan et Reg. forbruger i en dag,",7
7343,312,er nok for en Familie deres hele levetid.,8
7344,312,"Og vi her ved Staben har jo vist mere indsigt i det, som forskellige andre; men vi må jo dølge og kanske også det bedste.",9
7345,312,"Du skrev om Maren Jessen, at det ikke var let for hende, nej det er skam ikke let, og hvorledes vil det se ud, om også Krigen er forbi, og Ole kommer hjem.",10
7346,312,"Jeg kan høre på Far, at han mener, han får aldrig Gården samlet mere, det er også kedelig.",11
7347,312,"Men nu Ole er jo ingen Mand, han kan kun overse lidt.",12
7348,312,Og så tænkte han vist ikke meget om sig; men nu det er jo ikke hver mand der kan lige meget.,13
7349,312,"Jeg ved ikke, men jeg synes Niels Kjær havde en udmærket måde at tage tingene på.",14
7350,312,"Du kan tro det, der var meget at tænke på dette Aar jeg var der; men han kunde se alting så klart, og det kom alt af sig selv.",15
7351,312,"Og jeg tror også jeg har meget af det, det er vist af Far, jeg har arvet det, han tager også alt med ro, ihverfald ikke af Mor - -Du ved du hvad jeg tænkte på idag, den første eller 2. Juli tager Majoren på orlov, og når jeg så også kunde komme bort i Juli, så vil eller rettere kan risikere det, at lade mit Hår gro lang, og så har jeg lang Hår, når jeg kommer hjem til min lille Kæreste, og så vil jeg gå ind på dit sidst forelagte, kuldkastede forslag, at lade mig sammen med min lille Kæreste for første gang photografere, er det ikke en herlig plan.",16
7352,312,"Nu ikke mere i aften, jeg skriver undervejs.",17
7353,312,Slutter med mange kærlige Hilsener fra din Peter.,18
7354,312,Nu kan du snart vænte et Billede af vor nye Hus.,19
7355,312,"Interesserer det dig, de Billeder  ? ?",20
7356,313,Kære Morbroder og Tante!,0
7357,313,"Ja jeg fik jo brev fra Maren (Søster) knap efter dit brev, og nu har I det vel godt i Østerobling.",1
7358,313,"Håbentlig kommer jeg et smut over til Eder snart, venter at rejse herfra senest den 7. Juni, når ellers alt går vel.",2
7359,313,Her er forholdsvis rolig.,3
7360,313,"Ole Jessen har jeg skrevet engang til, men fået brevet tilbage så der må jo være noget galt ved adr. Ellers alt vel, og så snart på Gensyn Glædelig Pinsefest med kærlig Hilsen  Jens Cl.",4
7361,313,Barsballe     Hr. Jes Mærsk  Østerobling  pr. Råager  Kreis Hadersleben     Absender:  Barsballe  18. Res.,5
7362,313,Armeekorps  9. Landw.,6
7363,313,I. Regt.,7
7364,313,Nr. 85  Bataill.,8
7365,313,Komp.,9
7366,314,Kære Forældre!  Har lige anmeldt mig på A.O.K. og har fået Middagsmad gratis på A.O.K. Officers Kasino.  Peter.,0
7367,314,Gefr.,1
7368,314,Marsk            J. P. Mærsk,2
7369,314,Reg. Stab v. Hindenburg             Roagger  Kr. Hadersleben   Poststempel:           Schl.,3
7370,314,Holst.  3.6.16   11-12,4
7371,314,V  Oberkommando      Feldpost  Armee Abt.,5
7372,314,Scholtz,6
7373,315,Kære Forældre!,0
7374,315,"Nu er mit Kommando nået til Uzjany, vi tog fra Poniewitz inat kl. 12, og nåede hertil imorgen kl. 5½",1
7375,315,"Vi sidder ude foran Soldaterhjemmet og drikker Kaffe, det er herligt, som de har det indrettet her.",2
7376,315,"Der er en lille Sø, og hvor en Bakke dertil nedad skråner.",3
7377,315,"Der har de bygget Soldaterhjemmet, og uden for et Pavlion, hvor vi nu sidder.",4
7378,315,"Vi blir her til iaften, jeg går nu om en timestid op til A.O.K. og melder mig.",5
7379,315,Og så kan vi få sagerne i orden før middag.,6
7380,315,"Det har ellers været et pokkers bøvl denne gang, og jeg har været så gal i Hovedet} men man skal jo tage alt med ro.",7
7381,315,"Jeg har også en Bestilling fra Officerskøkkenet på Hvedebrød for en 4O M.  Ja sådan en Hvedebrød får I ikke, helt hvid er det som før Franskbrød hjemme; men det er jo Jøderne, de har jo alt hvad andre ikke har.",8
7382,315,"Så skal jeg have 2000 Æg med, jeg sagde også til Leutn.",9
7383,315,"jeg troede ikke, der var mere end 1000 hele, når jeg kom til Reg. igen, eller også det hele var Æggepandekager.",10
7384,315,"Ja ellers alt godt, slutter med mange kærlige Hilsener  fra Peter.",11
7385,316,Min Trine!,0
7386,316,"Tak for dit Brev i dag, blot et par ord får du i aften.",1
7387,316,Jeg skal næmlig sige dig jeg er i dårligt Humør.,2
7388,316,"Som du ved, har jeg skrevet til Laurids Lund om en Fodbold, det har natyrlig været for meget forlangt, og de er blot gået over til Åbling og sagt, ja Peter vilde gærne have en Fodbold, og netop derfor har jeg skrevet til ham, fordi jeg vidste, at de derhjemme havde ingen forstand på det, nu skriver de til Åbenrå og køber en hel ny Bold, og så galt kun en halv, og nu har de sendt den af til mig, ja hvad skal jeg eller vi med den, uden Slange.",3
7389,316,"Nå ja, jeg skal jo ikke belaste Herr Lund med de ting mere.",4
7390,316,Og vi lader være med at tænke på Sporten.,5
7391,316,,6
7392,316,"Ja det var det, jeg var ærgerlig over, le nu ikke alt for meget, du lille -  jeg har været ovre at besøge Niels Skau i aften og er lige kommen hjem, og så er nu kl. bleven 11, og du ved dog, jeg er altid søvnig om aftenen, så det blir kun kort.",7
7393,316,Fra Uffe har jeg også fået et Brev samt Photographi til Hest.,8
7394,316,"Ja du har ret, han er dog tykkere end jeg, du jeg har endnu taget en hel del af.",9
7395,316,Så du må ikke kalde mig den tykke mere.,10
7396,316,"I morgen tænker jeg, at du får et Billede af vort Hus.",11
7397,316,"Vi har fået Kort i dag, så nu skal jeg lave et par i morgen.",12
7398,316,Slutter nu med mange kærlige Hilsener fra din Peter.,13
7399,316,"Jeg er ikke gal i Hovedet, ihverfald ikke på dig.",14
7400,316,-,15
7401,316,-,16
7402,317,Kære Forældre!,0
7403,317,"Tak for eders Brev idag, og for de to Mark, nu har jeg fået 20 Mark i de to sidste Breve.",1
7404,317,"Jeg har det ellers rigtig godt er sund og rask, og ved godt Mod.",2
